score_id,instruction_id,student_id,final_score,final_score_4,academic_rank,is_practice,last_modified_date,etl_date
22743,1716,23708371,9.1,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22744,1716,23646941,9.5,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22745,1716,23715831,8.6,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22746,1716,23673721,8.7,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22747,1716,23705991,9.7,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22748,1716,23712461,9.3,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22749,1716,23638921,9.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22750,1716,23694641,9.9,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22751,1716,23634731,8.3,3.5,B+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22752,1716,23655711,10.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22753,1716,23652131,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22754,1716,23697331,10.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22755,1716,23729241,9.1,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22756,1716,23630761,9.9,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22757,1716,23712661,8.5,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22758,1716,23732881,9.1,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22759,1716,23714171,8.2,3.5,B+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22760,1716,23716711,9.7,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22761,1716,23673681,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22762,1716,23715111,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22763,1716,23667351,8.8,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22764,1716,23677361,9.5,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22765,1716,23695481,9.5,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22766,1716,23720061,8.4,3.5,B+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22767,1716,23670201,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22768,1716,23719511,8.6,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22769,1716,23669691,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22770,1716,23643121,9.6,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22771,1716,23724311,9.1,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22772,1716,20056951,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22773,1716,23712271,9.3,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22774,1716,23696981,9.3,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22775,1716,23636861,8.8,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22776,1716,23705311,8.8,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22777,1716,23635041,9.1,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22778,1716,23668291,9.5,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22779,1716,23636491,9.1,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22780,1716,23673431,8.7,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22781,1716,23727381,9.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22782,1716,23737251,9.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22783,1716,23643081,9.6,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22784,1716,20030031,8.8,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22785,1716,23644831,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22786,1716,23635051,8.1,3.5,B+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22787,1716,23723801,9.2,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22788,1716,23663871,9.4,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22789,1716,23673611,9.4,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22790,1716,23666491,9.5,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22791,1716,23689481,8.3,3.5,B+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22792,1716,23644201,8.1,3.5,B+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22793,1716,23726261,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22794,1716,23718591,9.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22795,1716,23682371,8.3,3.5,B+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22796,1716,23724811,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22797,1716,23722031,9.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22798,1716,23676071,9.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22799,1716,23670311,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22800,1716,23693061,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22801,1716,23631351,8.6,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22802,1716,23707921,8.6,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22803,1716,23634341,8.8,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22804,1716,23640391,9.1,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22805,1716,23725131,8.9,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22806,1716,23719241,9.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22807,1716,23660931,8.1,3.5,B+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22808,1716,23642061,8.8,3.8,A,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22809,1716,23698431,9.5,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22810,1716,23725051,10.0,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22811,1716,23672111,9.2,4.0,A+,False,2023-12-04 00:00:00.000000,2023-12-11 00:00:00.000000
22812,1717,23634731,10.0,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22813,1717,23673721,9.7,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22814,1717,23698431,8.7,3.8,A,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22815,1717,23709251,9.1,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22816,1717,23690481,10.0,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22817,1717,23673611,9.3,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22818,1717,23673681,9.3,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22819,1717,23723801,9.1,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22820,1717,20074861,9.6,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22821,1717,23672111,10.0,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22822,1717,20120721,10.0,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22823,1717,23663871,9.3,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22824,1717,23637731,8.6,3.8,A,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22825,1717,23719201,9.2,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22826,1717,23635051,9.7,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22827,1717,23634341,9.6,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22828,1717,23686521,9.8,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22829,1717,23650821,9.4,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22830,1717,23640391,9.4,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22831,1717,23726261,10.0,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22832,1717,23711381,9.1,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22833,1717,23730321,8.9,3.8,A,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22834,1717,23670311,9.6,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22835,1717,23713631,8.7,3.8,A,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22836,1717,23703471,9.8,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22837,1717,23630761,9.2,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22838,1717,23673431,9.6,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22839,1717,23676071,10.0,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22840,1717,23643081,10.0,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22841,1717,23636491,9.2,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22842,1717,23732881,9.2,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22843,1717,23695481,9.5,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22844,1717,23677361,9.5,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22845,1717,23715111,9.5,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
22846,1717,23715831,9.2,4.0,A+,False,2023-11-30 00:00:00.000000,2023-12-07 00:00:00.000000
